politicoId;casaLegislativa;estado;nascimento;nomeParlamentar;sexo;partido;condicao;gastoCnpjCpf;gastoEmpresa;gastoData;gastoTipo;gastoDescricao;gastoValor;mesAno
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;20419205000113;AUTO POSTO PUTTINI LTDA;30/08/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";13302;2015-8
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;48982466000166;AUTO POSTO QUATRO TREVO LTDA;20/08/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";9402;2015-8
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;03940189000190;AUTO POSTO VITRINE LTDA;27/02/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";100;2015-2
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;60211984000181;BANDEIRANTE AUTO POSTO LTDA;22/11/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";6983;2015-11
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;60211984000181;BANDEIRANTE AUTO POSTO LTDA;20/11/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";16775;2015-11
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;47545009000141;BANHADO AUTO POSTO LTDA;05/03/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";100;2015-3
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;04890965000158;BG NORTE PETROLEO LTDA.;26/02/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";100;2015-2
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00306597000601;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;25/03/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";11501;2015-3
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00306597000601;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;23/04/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";12624;2015-4
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00306597000601;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;01/06/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";14079;2015-6
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00306597002140;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;28/09/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";93;2015-9
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00306597002140;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;05/03/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";70;2015-3
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00306597007614;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;05/07/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";16111;2015-7
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;55278543000400;CENTRO AUTOMOTIVO SETE ESTRELAS LTDA;24/08/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";15815;2015-8
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;03529449000130;CENTRO AUTOMOTIVO STATUS LTDA;06/08/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";16501;2015-8
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;02928132000103;CENTRO DE SERVIÇOS FRANGO ASSADO SULESTE LTDA.;05/05/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";50;2015-5
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;02928132000294;CENTRO DE SERVIÇOS FRANGO ASSADO SULESTE LTDA.;30/08/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";17803;2015-8
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;47508411134438;CIA BRASILEIRA DE DISTRIBUIÇÃO;09/11/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";1674;2015-11
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;47508411134438;CIA BRASILEIRA DE DISTRIBUIÇÃO;23/12/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";18838;2015-12
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;47508411134438;CIA BRASILEIRA DE DISTRIBUIÇÃO;13/04/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";15766;2015-4
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;47508411134438;CIA BRASILEIRA DE DISTRIBUIÇÃO;13/03/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";16481;2015-3
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;47508411134438;CIA BRASILEIRA DE DISTRIBUIÇÃO;18/03/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";40;2015-3
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;47508411134438;CIA BRASILEIRA DE DISTRIBUIÇÃO;04/05/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";14675;2015-5
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;47508411134438;CIA BRASILEIRA DE DISTRIBUIÇÃO;08/06/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";15454;2015-6
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;47508411134438;CIA BRASILEIRA DE DISTRIBUIÇÃO;16/12/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";16259;2015-12
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;47508411134438;CIA BRASILEIRA DE DISTRIBUIÇÃO;03/04/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";15145;2015-4
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;47508411134438;CIA BRASILEIRA DE DISTRIBUIÇÃO;16/09/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";14827;2015-9
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;54476593000196;CUNHA'S AUTO POSTO LTDA;18/06/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";13301;2015-6
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;18339539000135;DELEVATTI COMERCIO DE COMBUSTIVEIS LTDA;28/08/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";20628;2015-8
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00001388000226;DISTRIBUIDORA BRASILIA DE VEICULOS S/A - POSTO DISBRAVE;21/09/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";14003;2015-9
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00001388000226;DISTRIBUIDORA BRASILIA DE VEICULOS S/A - POSTO DISBRAVE;20/10/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";100;2015-10
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00001388000226;DISTRIBUIDORA BRASILIA DE VEICULOS S/A - POSTO DISBRAVE;07/12/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";130;2015-12
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00001388000226;DISTRIBUIDORA BRASILIA DE VEICULOS S/A - POSTO DISBRAVE;21/12/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";100;2015-12
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;10939971000155;EIXINHO COM. DE COMB. E DERIV.  LTDA.;23/11/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";130;2015-11
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;10939971000155;EIXINHO COM. DE COMB. E DERIV.  LTDA.;30/11/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";130;2015-11
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;10939971000155;EIXINHO COM. DE COMB. E DERIV.  LTDA.;14/12/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";140;2015-12
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;54214101000194;G. ARDITO & CIA LTDA.;25/10/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";14952;2015-10
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;60101888000180;HOT STOP POSTO LTDA;29/06/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";17712;2015-6
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00108670000207;JARJOUR VEICULOS E PETROLEO LTDA;05/10/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";96;2015-10
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;08202116000115;JK COMBUSTIVEIS;03/03/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";70;2015-3
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;06071706000120;PETRONORTE COMBUSTÍVEIS LTDA;26/10/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";9506;2015-10
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;44141521000134;PORTAL DO MORUMBI SERV AUTOM LTDA;14/08/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";134;2015-8
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;04746182000103;PORTAL VILA EMA AUTOMOTIVOS LTDA;06/02/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";50;2015-2
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;04746182000103;PORTAL VILA EMA AUTOMOTIVOS LTDA;06/04/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";130;2015-4
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;04746182000103;PORTAL VILA EMA AUTOMOTIVOS LTDA;01/10/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";1483;2015-10
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00595058000125;POSTO 212 LTDA;12/03/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";14012;2015-3
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45184090000156;POSTO COLONIAL LTDA;23/02/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";119;2015-2
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45184090000156;POSTO COLONIAL LTDA;09/03/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";150;2015-3
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45184090000156;POSTO COLONIAL LTDA;17/04/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";100;2015-4
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45184090000156;POSTO COLONIAL LTDA;29/04/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";100;2015-4
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45184090000156;POSTO COLONIAL LTDA;04/05/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";100;2015-5
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45184090000156;POSTO COLONIAL LTDA;05/05/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";100;2015-5
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45184090000156;POSTO COLONIAL LTDA;29/05/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";148;2015-5
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45184090000156;POSTO COLONIAL LTDA;01/09/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";130;2015-9
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45184090000156;POSTO COLONIAL LTDA;23/10/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";6126;2015-10
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;60190873000136;POSTO DA GRUTA - ROBERTO PIOVESAN;14/08/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";15801;2015-8
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;60190873000136;POSTO DA GRUTA - ROBERTO PIOVESAN;01/12/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";1707;2015-12
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;60190873000136;POSTO DA GRUTA - ROBERTO PIOVESAN;27/08/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";158;2015-8
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;60190873000136;POSTO DA GRUTA - ROBERTO PIOVESAN;05/12/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";17108;2015-12
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;60190873000136;POSTO DA GRUTA - ROBERTO PIOVESAN;03/10/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";15948;2015-10
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;60190873000136;POSTO DA GRUTA - ROBERTO PIOVESAN;26/03/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";100;2015-3
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;67774174000182;POSTO DE SERVIÇO PORTAL DO VALE LTDA;16/03/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";80;2015-3
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;10750039000180;POSTO DISBRAVE IMPERIAL LTDA;08/04/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";125;2015-4
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;10750039000180;POSTO DISBRAVE IMPERIAL LTDA;28/04/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";14645;2015-4
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;10750039000180;POSTO DISBRAVE IMPERIAL LTDA;12/05/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";14784;2015-5
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;10750039000180;POSTO DISBRAVE IMPERIAL LTDA;16/06/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";16284;2015-6
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;10750039000180;POSTO DISBRAVE IMPERIAL LTDA;12/08/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";13194;2015-8
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;05276832000159;POSTO SHOPPING VALE JCN LTDA.-EPP.;15/11/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";20641;2015-11
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;05276832000159;POSTO SHOPPING VALE JCN LTDA.-EPP.;10/12/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";19523;2015-12
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;20645413000130;R13 ORIGINAL COMBUSTÍVEIS;24/06/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";14932;2015-6
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;20645413000130;R13 ORIGINAL COMBUSTÍVEIS;14/07/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";14241;2015-7
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;20645413000130;R13 ORIGINAL COMBUSTÍVEIS;05/08/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";14527;2015-8
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;20645413000130;R13 ORIGINAL COMBUSTÍVEIS;20/08/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";15503;2015-8
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;20645413000130;R13 ORIGINAL COMBUSTÍVEIS;02/09/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";14469;2015-9
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;20645413000130;R13 ORIGINAL COMBUSTÍVEIS;03/11/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";100;2015-11
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;20645413000130;R13 ORIGINAL COMBUSTÍVEIS;10/11/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";120;2015-11
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;20645413000130;R13 ORIGINAL COMBUSTÍVEIS;17/11/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";130;2015-11
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45694437002405;REDE DE POSTOS SETE ESTRELAS LTDA;22/04/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";9101;2015-4
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45694437002405;REDE DE POSTOS SETE ESTRELAS LTDA;02/08/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";130;2015-8
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45694437002405;REDE DE POSTOS SETE ESTRELAS LTDA;19/08/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";15514;2015-8
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45694437002405;REDE DE POSTOS SETE ESTRELAS LTDA;01/09/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";12221;2015-9
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45694437002405;REDE DE POSTOS SETE ESTRELAS LTDA;09/09/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";15008;2015-9
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45694437002405;REDE DE POSTOS SETE ESTRELAS LTDA;25/09/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";14227;2015-9
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45694437002405;REDE DE POSTOS SETE ESTRELAS LTDA;05/10/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";16331;2015-10
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;45694437002405;REDE DE POSTOS SETE ESTRELAS LTDA;30/10/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";10732;2015-10
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;49995541000196;SAMAMBAIA AUTO POSTO LTDA;27/04/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";14932;2015-4
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;37130481000160;SÃO JOÃO POSTOS DE ABASTECIMENTOS E SERVIÇOS;10/02/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";11271;2015-2
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;05010299000189;SÃO JORGE DO PARATEI AUTO POSTO E SERVIÇOS LTDA;08/11/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";5001;2015-11
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001021;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;07/07/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";15703;2015-7
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001021;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;03/09/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";11903;2015-9
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001021;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;22/10/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";15704;2015-10
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001021;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;27/10/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";15599;2015-10
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001021;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;07/12/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";13329;2015-12
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001021;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;15/03/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";30;2015-3
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001021;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;17/03/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";30;2015-3
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001021;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;19/03/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";100;2015-3
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001021;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;15/04/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";4001;2015-4
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001021;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;30/06/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";13804;2015-6
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001536;SETE ESTRELAS COM. DE DERIV. DE PETROLEO LTDA;09/11/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";16448;2015-11
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001706;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;13/08/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";14885;2015-8
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001706;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;14/09/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";15206;2015-9
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001706;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;21/09/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";11201;2015-9
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001706;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;16/10/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";166;2015-10
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001706;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;25/11/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";18173;2015-11
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001706;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;22/12/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";18003;2015-12
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001706;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;11/02/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";10028;2015-2
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001706;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;23/03/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";1583;2015-3
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001706;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;01/04/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";157;2015-4
178977;1;SP;19/09/1963 00:00;EDUARDO CURY;M;PSDB;0;00256893001706;SETE ESTRELAS COM. DE DERIV. DE PETRÓLEO LTDA;06/05/2015 00:00;COMBUSTÍVEIS E LUBRIFICANTES.;"""Veículos Automotores""";7001;2015-5
